explicit,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature,release_date,artist,year,month,year_2
FALSE,0iTpQYzJnYgh7kIxyq8A2O,Two Weeks,70,0.537,0.712,F,-5.597,Major,0.0286,0.289,0.00568,0.08,0.704,159.871,243160,4,5/24/2009,Grizzly Bear,2009,5,2009
TRUE,3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,73,0.792,0.576,C#/Db,-7.046,Major,0.132,0.0597,0,0.186,0.52,130.135,164313,4,7/17/2020,Oliver Tree,2020,7,2020
FALSE,6FjAGZp7c0Z2uaL3eHkXsx,Turn Me On,68,0.57,0.172,Bb,-10.897,Major,0.0344,0.869,1.14E-06,0.114,0.521,84.948,154640,3,2/26/2002,Norah Jones,2002,2,2002
FALSE,7zkLpY72g6lKQbiHDqri1S,Sunrise,72,0.526,0.299,Ab,-13.797,Major,0.031,0.941,0.097,0.106,0.679,156.848,200627,4,1/1/2004,Norah Jones,2004,1,2004
FALSE,0Cvjlph1WGbwZY1PlMEtJY,Come Away With Me,71,0.363,0.129,C,-14.304,Major,0.0322,0.904,1.52E-06,0.157,0.147,80.367,198147,3,2/26/2002,Norah Jones,2002,2,2002
FALSE,6ybViy2qrO9sIi41EgRJgx,Don't Know Why,74,0.732,0.198,F,-11.775,Major,0.028,0.883,1.10E-05,0.0659,0.618,88.174,186147,4,2/26/2002,Norah Jones,2002,2,2002
TRUE,3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,68,0.665,0.834,E,-7.737,Major,0.0576,0.21,0,0.452,0.411,105.292,249493,4,1995,Alanis Morissette,1905,6,1995
FALSE,7B1QliUMZv7gSTUGAfMRRD,Live Like You Were Dying,68,0.416,0.546,G,-7.728,Major,0.0297,0.492,0,0.0845,0.418,159.929,300333,4,8/17/2004,Tim McGraw,2004,8,2004
FALSE,4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,69,0.355,0.48,B,-7.31,Major,0.0282,0.679,2.28E-06,0.12,0.137,100.956,259267,3,1/1/2015,Tim McGraw,2015,1,2015
FALSE,60hGQrn24APqEFSLObLeDc,Highway Don't Care,56,0.477,0.79,D,-5.348,Major,0.0394,0.0261,0,0.0841,0.505,157.797,279067,4,1/1/2013,Tim McGraw,2013,1,2013
FALSE,4so0Wek9Ig1p6CRCHuINwW,White Christmas,54,0.317,0.158,A,-16.485,Major,0.0381,0.673,0.353,0.338,0.247,130.503,177480,3,1/1/1942,Bing Crosby,1942,1,1942
FALSE,69Sy7207dnixZ6w7RSV9Kb,RISE,75,0.459,0.663,Ab,-5.939,Minor,0.1,0.0169,0,0.0621,0.412,176.791,192881,4,9/28/2018,League of Legends,2018,9,2018
FALSE,0xrkyEMkG4dVa5OMLQZOX8,Engel,68,0.637,0.658,D,-5.775,Major,0.0291,0.00918,0.00229,0.295,0.328,96.072,264267,4,8/25/1997,Rammstein,1997,8,1997
FALSE,3X0K6fII7VIwL1URPrp8Ko,Ich will,66,0.648,0.896,D,-4.254,Major,0.041,0.00138,0.000819,0.0879,0.468,128.115,217107,4,4/2/2001,Rammstein,2001,4,2001
TRUE,0dWOFwdXrbBUYqD9DLsoyK,BLEACH,73,0.595,0.657,C#/Db,-6.498,Minor,0.183,0.462,0.000597,0.437,0.718,156.093,273151,4,12/15/2017,BROCKHAMPTON,2017,12,2017
TRUE,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,79,0.453,0.538,C#/Db,-8.212,Major,0.0638,0.449,0,0.19,0.516,122.973,204533,4,8/23/2019,BROCKHAMPTON,2019,8,2019
FALSE,3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),52,0.561,0.782,Eb,-7.444,Major,0.0317,0.022,0,0.109,0.704,127.148,153240,4,11/1/1994,Mariah Carey,1994,11,1994
TRUE,6Im9k8u9iIzKMrmV7BWtlF,34+35,90,0.83,0.585,C,-6.476,Major,0.094,0.237,0,0.248,0.485,109.978,173711,4,10/30/2020,Ariana Grande,2020,10,2020
FALSE,2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,57,0.451,0.24,C#/Db,-14.014,Major,0.0351,0.912,2.45E-06,0.175,0.701,134.009,117147,4,1/1/1959,Dean Martin,1959,1,1959
FALSE,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,89,0.889,0.34,B,-7.773,Minor,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4,11/12/2020,Billie Eilish,2020,11,2020
FALSE,0GGxVTb0UwDwdaKNjBdCn3,Woman - Remastered 2010,71,0.588,0.656,Eb,-6.373,Major,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,4,11/17/1980,John Lennon,1980,11,1980
FALSE,2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,53,0.534,0.904,A,-3.315,Major,0.0369,0.129,0,0.128,0.96,202.899,220160,4,11/25/1991,Shakin' Stevens,1991,11,1991
FALSE,6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,50,0.666,0.841,D,-3.592,Major,0.0312,0.613,0,0.113,0.84,128.706,126360,4,11/1/1983,Daryl Hall & John Oates,1983,11,1983
FALSE,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,73,0.573,0.683,F,-6.644,Major,0.176,0.461,0,0.0935,0.817,169.519,142787,4,8/1/1976,Daryl Hall & John Oates,1976,8,1976
FALSE,7j74lucZ59vqN67Ipe2ZcY,Maneater,75,0.724,0.498,B,-13.083,Minor,0.0423,0.0405,8.56E-05,0.0761,0.823,88.825,273173,4,10/4/1982,Daryl Hall & John Oates,1982,10,1982
FALSE,4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?",55,0.497,0.312,B,-9.088,Minor,0.0269,0.302,0,0.0968,0.177,105.036,203373,4,10/30/2015,Pentatonix,2015,10,2015
FALSE,7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,44,0.529,0.772,D,-7.013,Major,0.0287,0.403,2.21E-06,0.316,0.853,91.751,181267,4,12/4/2020,The Ronettes,2020,12,2020
FALSE,1WN4uNclrDuczTO3bCr8s1,Be My Baby,62,0.512,0.771,E,-7.006,Major,0.0402,0.168,0,0.0895,0.803,129.639,160907,4,11/1/1964,The Ronettes,1964,11,1964
FALSE,2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,38,0.675,0.384,C#/Db,-7.12,Major,0.045,0.752,0,0.167,0.415,86.953,201653,4,11/13/2015,Kylie Minogue,2015,11,2015
FALSE,7aohwSiTDju51QmC54AUba,You And I,66,0.698,0.285,C,-7.632,Major,0.0553,0.927,0,0.0883,0.53,135.027,148400,4,10/14/2008,Ingrid Michaelson,2008,10,2008
FALSE,0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),50,0.669,0.843,C,-3.766,Major,0.0268,0.169,0,0.195,0.702,147.08,255400,4,11/14/2000,Britney Spears,2000,11,2000
FALSE,1N1ZpYUJc9fwrqk53FGgWv,Santa's Coming for Us,55,0.547,0.814,C#/Db,-6.191,Major,0.12,0.0215,0,0.0475,0.724,92.986,205267,4,11/1/2018,Sia,2018,11,2018
FALSE,7ndTONDDRFGiPnnhOzOXxq,La Nota,88,0.736,0.632,B,-4.939,Minor,0.0648,0.18,0,0.349,0.503,92.03,216107,4,10/8/2020,Manuel Turizo,2020,10,2020
FALSE,4Cy5f4JsH1yoeGks7FnoHw,All The Lies (with Felix Jaehn & The Vamps),58,0.611,0.835,F#/Gb,-4.107,Major,0.139,0.167,0,0.107,0.672,102.023,179457,4,3/15/2019,Alok,2019,3,2019
FALSE,1MHYAqWWdDRePmnqORynrq,Kathleen,66,0.489,0.892,B,-4.757,Minor,0.0786,0.000369,0.00293,0.411,0.598,137.93,160886,4,9/15/2014,Catfish and the Bottlemen,2014,9,2014
TRUE,7vrJn5hDSXRmdXoR30KgF1,BICHOTA,89,0.863,0.666,C#/Db,-4.158,Minor,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4,10/23/2020,KAROL G,2020,10,2020
FALSE,310d8Vawp5kYDYrGrrTAzl,King And Lionheart,60,0.52,0.655,Eb,-6.519,Major,0.0394,0.105,0.00384,0.124,0.29,126.593,273853,4,1/1/2012,Of Monsters and Men,2012,1,2012
FALSE,1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),78,0.64,0.392,D,-7.246,Minor,0.0574,0.0593,0,0.0839,0.502,145.838,178994,4,12/4/2020,Shawn Mendes,2020,12,2020
FALSE,2xGO2UjzxeVQSIkyg98vck,Thank God It's Christmas - Non-Album Single,46,0.296,0.421,G,-8.891,Major,0.0285,0.214,0,0.232,0.335,83.425,261627,5,2/27/1984,Queen,1984,2,1984
FALSE,3UoULw70kMsiVXxW0L3A33,pov,81,0.487,0.534,C,-5.664,Minor,0.0555,0.36,0,0.1,0.173,131.798,201882,4,10/30/2020,Ariana Grande,2020,10,2020
FALSE,1hJIbOjWpid6LtnozHmzRS,Diamonds,75,0.637,0.666,Bb,-6.773,Minor,0.0494,0.161,0,0.108,0.529,104.02,213869,4,10/30/2020,Sam Smith,2020,10,2020
FALSE,6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),83,0.798,0.828,D,-5.36,Major,0.193,0.0247,2.55E-06,0.121,0.6,124.962,156960,4,5/8/2020,Ofenbach,2020,5,2020
TRUE,20McUFi8KCIVdNDLrkTDuZ,Goosebumps,88,0.767,0.659,C#/Db,-7.429,Major,0.0444,0.325,0,0.13,0.439,124.946,163208,4,6/12/2020,HVME,2020,6,2020
TRUE,5vGLcdRuSbUhD8ScwsGSdA,Whoopty,88,0.719,0.648,Eb,-7.6,Minor,0.125,0.2,0,0.127,0.66,140.201,123263,4,8/20/2020,CJ,2020,8,2020
TRUE,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,88,0.81,0.511,F,-6.924,Minor,0.164,0.12,0,0.0832,0.837,151.947,154998,4,11/13/2020,Lil Nas X,2020,11,2020
FALSE,6YJdPrH3i2POzu7hdHIRrb,Santa Baby,51,0.748,0.778,C,-5.752,Major,0.137,0.0501,0,0.284,0.777,95.989,170933,4,1/1/2013,Ariana Grande,2013,1,2013
FALSE,1XW3TCZp4a6koiyEpqBmPG,Cold December Night,37,0.44,0.704,Eb,-7.04,Major,0.0269,0.0126,0,0.0901,0.472,167.431,200704,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,0GyXfYRuvG9nt71zF99SER,I'll Be Home for Christmas,41,0.252,0.114,G,-14.203,Major,0.03,0.938,0.000156,0.155,0.147,82.132,267609,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,5S8rkSt8wio92kjIOjbJ0U,All I Want for Christmas Is You,39,0.513,0.459,Ab,-8.16,Minor,0.0258,0.454,0,0.102,0.175,141.963,174085,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,3nfxV3jfRcRWISwek49LTg,Jingle Bells (feat. The Puppini Sisters),39,0.706,0.579,F,-6.475,Major,0.0552,0.695,0,0.143,0.826,123.014,161805,3,10/14/2011,Michael Bublé,2011,10,2011
FALSE,67mgz7S5y7hnCE63YBjfO6,Holly Jolly Christmas,47,0.609,0.427,C,-8.639,Major,0.0417,0.857,0,0.0898,0.741,151.433,121527,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,7Ivelh8N9J25Yj9KKxYj6w,Santa Claus Is Coming to Town,40,0.59,0.396,Bb,-7.055,Major,0.0523,0.786,0,0.0355,0.416,122.915,171807,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,114461rbzcgTriw8n4FOPW,White Christmas (with Shania Twain),38,0.605,0.488,Bb,-7.017,Major,0.0385,0.437,1.08E-05,0.134,0.644,127.039,218465,4,10/14/2011,Michael Bublé,2011,10,2011
FALSE,3XwOaKFb6sH0K6BfNJ4VDq,Shine,57,0.715,0.512,E,-10.388,Major,0.03,0.653,1.59E-06,0.309,0.702,118.067,178040,4,1/1/2014,Benjamin Francis Leftwich,2014,1,2014
FALSE,5Zz8mrmVVhOq3iuv8Gh0MX,Medicine,70,0.215,0.316,Eb,-12.201,Major,0.0297,0.135,0.244,0.595,0.19,94.619,258986,3,11/21/2011,Daughter,2011,11,2011
FALSE,2Ck6gblyk3UFCVPTh8o3TN,Youth,69,0.396,0.535,C,-11.09,Major,0.0411,0.889,0.00678,0.116,0.435,146.416,253013,4,3/18/2013,Daughter,2013,3,2013
FALSE,6kooDsorCpWVMGc994XjWN,Black Betty,69,0.465,0.907,B,-6.404,Minor,0.113,0.0241,0.00118,0.13,0.681,117.293,238973,4,6/20/1977,Ram Jam,1977,6,1977
FALSE,3h8mGFJU0OSrMGyOSRF5xH,The Wire,43,0.729,0.614,D,-5.531,Major,0.0904,0.0111,3.73E-06,0.0752,0.561,113.823,245787,4,1/1/2013,HAIM,2013,1,2013
FALSE,1BV0m40U0M4t1SLIsDnwZl,1973,68,0.72,0.668,A,-7.928,Major,0.0269,0.0652,0.00664,0.0789,0.768,123.007,280027,4,9/17/2007,James Blunt,2007,9,2007
FALSE,7qxjGHW485TL8ciwkHD5MK,Not Today,65,0.77,0.706,D,-4.705,Major,0.0302,0.0605,0.00182,0.0985,0.527,115.011,238040,4,5/15/2015,Twenty One Pilots,2015,5,2015
FALSE,3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,68,0.307,0.909,A,-7.08,Minor,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,4,3/25/1972,Deep Purple,1972,3,1972
TRUE,3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),65,0.734,0.493,C,-7.528,Major,0.308,0.0467,0,0.0477,0.562,86.043,233750,4,11/30/2018,Meek Mill,2018,11,2018
FALSE,249gnXrbfmV8NG6jTEMSwD,Life Goes On,88,0.566,0.716,C#/Db,-5.733,Major,0.0424,0.00691,0,0.37,0.45,81.068,207481,4,11/20/2020,BTS,2020,11,2020
FALSE,27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),82,0.779,0.705,C,-3.895,Major,0.0344,0.369,7.91E-06,0.124,0.946,101.022,178374,4,8/21/2020,Clean Bandit,2020,8,2020
FALSE,4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),73,0.935,0.71,B,-5.085,Minor,0.158,0.0769,1.92E-06,0.173,0.635,100.009,168507,4,6/26/2020,Mc Zaac,2020,6,2020
FALSE,3DV49ruvI5Sl6iisPZAc2c,Hooked,62,0.597,0.721,A,-6.422,Major,0.0356,0.0362,0,0.0832,0.437,132.054,149293,4,8/4/2017,Dylan Scott,2017,8,2017
FALSE,2s9C5THb9llwyVXtjveV4E,Firefly,63,0.798,0.443,Bb,-9.21,Major,0.12,0.437,4.78E-06,0.065,0.481,110.027,228000,4,4/10/2015,Mura Masa,2015,4,2015
TRUE,7narbj6zkSW1SnMhAPep0u,Triste,71,0.692,0.719,A,-5.373,Major,0.124,0.408,0,0.0986,0.266,130.053,264906,4,7/27/2018,Bryant Myers,2018,7,2018
TRUE,6l4qSMR0iVGnZibf5piyJ8,Caile,65,0.769,0.701,C#/Db,-1.971,Minor,0.0747,0.167,1.31E-06,0.0726,0.349,130.011,299195,4,12/25/2016,Revol,2016,12,2016
FALSE,00GbPd84bEyYS477RSymJW,Tanta Falta,64,0.856,0.728,G,-3.497,Major,0.0916,0.135,1.00E-06,0.2,0.797,89.999,181093,4,10/10/2018,Bryant Myers,2018,10,2018
FALSE,4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),67,0.759,0.717,C,-5.014,Major,0.115,0.0672,0.000455,0.131,0.195,99.946,251929,4,9/18/2019,Rvssian,2019,9,2019
TRUE,7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),61,0.773,0.836,A,-2.326,Minor,0.153,0.283,2.10E-05,0.0828,0.497,112.01,201271,4,9/27/2019,French Montana,2019,9,2019
FALSE,0VKkyBKCXyR99navhVRqcP,La player (Bandolera),74,0.769,0.838,D,-5.238,Major,0.0633,0.16,0,0.0935,0.602,93.996,249609,4,2/23/2018,Zion & Lennox,2018,2,2018
FALSE,2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,86,0.823,0.821,Ab,-3.402,Minor,0.166,0.31,4.28E-06,0.143,0.791,99.999,213314,4,9/23/2020,Wisin,2020,9,2020
FALSE,67jvGGbJmOmVonlyX3mNkV,Caramelo - Remix,72,0.755,0.772,Eb,-4.539,Minor,0.154,0.0605,9.19E-05,0.223,0.586,168.062,233160,4,9/4/2020,Ozuna,2020,9,2020
FALSE,5vLEmh5EolySKTvXsyWSOg,Hola Señorita,59,0.588,0.796,C,-3.945,Minor,0.262,0.386,0,0.198,0.546,192.128,206853,4,4/25/2019,GIMS,2019,4,2019
TRUE,2ydUT1pFhuLDnouelIv4WH,The Rock Show,68,0.41,0.959,A,-4.563,Major,0.0869,0.000324,0,0.0766,0.83,193.155,171600,4,2001,blink-182,1905,6,2001
TRUE,6nJPHXRpKYv2yqtalEjKy5,Got the Life,69,0.501,0.905,B,-5.721,Minor,0.0518,1.88E-05,0.765,0.383,0.584,123.277,225307,4,8/18/1998,Korn,1998,8,1998
TRUE,2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,72,0.468,0.769,E,-7.036,Major,0.041,0.00014,0.00124,0.271,0.17,104.102,270920,4,11/9/1999,Korn,1999,11,1999
FALSE,6WCeFNVAXUtNczb7lqLiZU,Crocodile Rock,72,0.621,0.8,E,-7.284,Minor,0.0344,0.0263,1.51E-05,0.0591,0.968,149.91,235440,4,1/22/1973,Elton John,1973,1,1973
FALSE,6sBWmE23q6xQHlnEZ8jYPT,Step Into Christmas,50,0.526,0.925,D,-5.584,Major,0.0363,0.102,8.90E-06,0.305,0.819,140.308,272394,4,10/5/1973,Elton John,1973,10,1973
FALSE,1Tqp0NfsdBkXtcy45z6kYu,Goodbye Yellow Brick Road - Remastered 2014,38,0.559,0.473,F,-7.712,Major,0.0279,0.446,0.00141,0.154,0.397,121.227,192827,4,10/5/1973,Elton John,1973,10,1973
FALSE,07TnWCHrFkvF61GzJuLVt0,Hard to Say I'm Sorry / Get Away - 2006 Remaster,70,0.398,0.57,E,-7.068,Major,0.034,0.056,0.00125,0.0606,0.234,140.974,304213,4,6/7/1982,Chicago,1982,6,1982
FALSE,7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,69,0.608,0.768,C#/Db,-9.911,Major,0.0364,0.101,1.41E-06,0.0942,0.748,132.699,211160,4,10/15/1986,Eddie Money,1986,10,1986
FALSE,2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,69,0.505,0.476,D,-12.897,Major,0.0711,0.25,0.00915,0.113,0.542,99.31,536227,4,6/1/1978,Joe Walsh,1978,6,1978
TRUE,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),74,0.755,0.599,Ab,-5.042,Major,0.224,0.147,0,0.109,0.755,133.123,216632,4,3/15/2018,Lil Dicky,2018,3,2018
TRUE,2S1LebN6AXXQqJolBxlWgO,Earth,68,0.694,0.664,D,-4.649,Major,0.05,0.639,0,0.0929,0.676,95.941,281500,4,4/18/2019,Lil Dicky,2019,4,2019
TRUE,05KOgYg8PGeJyyWBPi5ja8,Free Smoke,64,0.736,0.491,Bb,-6.892,Minor,0.439,0.0681,0,0.571,0.203,141.979,218674,4,3/18/2017,Drake,2017,3,2017
TRUE,6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,60,0.913,0.608,Bb,-6.839,Minor,0.234,0.0671,0,0.533,0.578,97.063,149569,4,3/18/2017,Drake,2017,3,2017
TRUE,7y6c07pgjZvtHI9kuMVqk1,Get It Together,69,0.781,0.721,F,-9.133,Minor,0.0514,0.0945,0.391,0.104,0.849,123.011,250337,4,3/18/2017,Drake,2017,3,2017
FALSE,76gUmNLXGQVOsGhfcshkFP,Madiba Riddim,64,0.839,0.521,G,-10.45,Major,0.166,0.245,0.00545,0.607,0.33,105.992,205163,4,3/18/2017,Drake,2017,3,2017
FALSE,2XlHu0HcujBCkWMdIAvrqt,Blem,65,0.726,0.535,G,-7.804,Minor,0.0476,0.0533,1.38E-05,0.0984,0.375,98.067,216558,4,3/18/2017,Drake,2017,3,2017
FALSE,2fkeWbM6iqTw7oGHTYm2lw,4422,64,0.609,0.229,B,-12.36,Minor,0.0333,0.558,0.0413,0.113,0.19,111.887,186293,4,3/18/2017,Drake,2017,3,2017
TRUE,0xl1w2q4VLojeXp4JfazPL,Sacrifices,63,0.903,0.439,Ab,-11.813,Major,0.397,0.0407,0,0.138,0.532,139.112,307593,4,3/18/2017,Drake,2017,3,2017
TRUE,2jTujnt0y344ai1rNOywgr,KMT,63,0.875,0.6,C#/Db,-6.818,Major,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,4,3/18/2017,Drake,2017,3,2017
TRUE,2KvHC9z14GSl4YpkNMX384,Do Not Disturb,72,0.618,0.693,G,-5.943,Minor,0.45,0.246,0,0.112,0.454,170.982,283551,4,3/18/2017,Drake,2017,3,2017
TRUE,4c2xt1trwYZpMqPWY35Xi9,Jaded,66,0.764,0.271,C,-5.697,Major,0.0414,0.037,0,0.175,0.0371,116.019,262453,4,6/29/2018,Drake,2018,6,2018
FALSE,2WP8G2pdddDmnh1xbfKBOI,Finesse,72,0.807,0.319,C,-8.152,Minor,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4,6/29/2018,Drake,2018,6,2018
TRUE,4n1bdaKwynQndm47x5HqWX,Blue Tint,63,0.889,0.372,G,-10.254,Minor,0.357,0.013,0,0.184,0.123,133.997,162800,4,6/29/2018,Drake,2018,6,2018
TRUE,1C7KSXR2GVxknex6I4ANco,9,61,0.68,0.712,Bb,-7.184,Major,0.0453,0.000803,0.000612,0.237,0.0379,100.009,255787,4,5/6/2016,Drake,2016,5,2016
TRUE,4cRBqWBjuccCowYVHFlXK6,Redemption,63,0.694,0.314,C,-7.82,Major,0.116,0.611,2.07E-06,0.117,0.341,119.905,333947,4,5/6/2016,Drake,2016,5,2016
TRUE,3cjF2OFRmip8spwZYQRKxP,Feel No Ways,72,0.582,0.677,G,-7.081,Major,0.172,0.0312,6.60E-06,0.122,0.205,193.818,240653,4,5/6/2016,Drake,2016,5,2016
TRUE,5NFYuqu8V6QXc6mzcLImd6,Hype,62,0.787,0.635,E,-8.271,Minor,0.155,0.0253,0,0.357,0.237,130.018,209413,4,5/6/2016,Drake,2016,5,2016
TRUE,3aJkV6DUTSCqOwVwaBDG9B,With You,62,0.878,0.406,C#/Db,-9.961,Major,0.248,0.134,0.000234,0.112,0.784,128.014,195053,4,5/6/2016,Drake,2016,5,2016
TRUE,5e574bhjycX1eH2l4Auage,Grammys,61,0.676,0.432,C#/Db,-9.51,Major,0.502,0.00163,3.84E-06,0.0799,0.12,145.869,220427,4,5/6/2016,Drake,2016,5,2016
TRUE,4BhGTc3Cgay2U1QcTS7vQe,Fire & Desire,70,0.722,0.252,C#/Db,-14.411,Minor,0.0761,0.0671,0,0.0852,0.275,79.923,238120,4,5/6/2016,Drake,2016,5,2016
TRUE,2durxb17bXcmQJHSt8JAdO,No Tellin',62,0.823,0.467,C,-10.394,Minor,0.301,0.543,1.06E-06,0.135,0.618,95.026,310933,4,2/12/2015,Drake,2015,2,2015
TRUE,3a8tAZFJxlmBwOtrf5L1oC,6 God,64,0.868,0.623,D,-8.595,Major,0.101,0.0249,0,0.125,0.498,105.446,180667,4,2/12/2015,Drake,2015,2,2015
TRUE,1OHoBC4icbuNhpSxP400sv,Preach,65,0.605,0.51,B,-8.094,Minor,0.423,0.165,8.80E-05,0.104,0.389,65.255,236973,4,2/12/2015,Drake,2015,2,2015
TRUE,7JXZq0JgG2zTrSOAgY8VMC,Jungle,71,0.697,0.235,G,-8.651,Major,0.0534,0.62,0.000144,0.107,0.378,99.947,320400,4,2/12/2015,Drake,2015,2,2015
TRUE,3X37NtwadSS0RM20dh2IgP,Worst Behavior,56,0.777,0.778,A,-6.349,Major,0.136,0.156,1.08E-06,0.196,0.437,109.925,270200,4,1/1/2013,Drake,2013,1,2013
TRUE,5dHpbFmZjWucrol0M7aNGU,The Language,52,0.823,0.662,G,-8.426,Major,0.318,0.0118,0,0.0805,0.533,120.117,224040,4,1/1/2013,Drake,2013,1,2013
TRUE,5LnXWeA9tuWKI2C1H74iiJ,Too Much,59,0.668,0.565,F#/Gb,-5.879,Major,0.505,0.171,0,0.124,0.142,140.489,261867,4,1/1/2013,Drake,2013,1,2013
TRUE,4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,65,0.521,0.762,D,-6.746,Major,0.529,0.138,1.11E-05,0.114,0.266,164.09,433800,4,1/1/2013,Drake,2013,1,2013
TRUE,6Z01gUquJsjJC67uNWm6P0,Shot For Me,64,0.566,0.465,D,-11.714,Major,0.235,0.0555,0,0.567,0.177,143.015,224720,4,11/15/2011,Drake,2011,11,2011
TRUE,0V4l4GQhgnWQGtCWpvA7va,Crew Love,70,0.418,0.546,C,-9.057,Minor,0.238,0.227,0,0.229,0.294,160.152,208813,4,11/15/2011,Drake,2011,11,2011
TRUE,7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,67,0.684,0.486,C#/Db,-10.155,Major,0.132,0.00268,0.000148,0.157,0.355,131.913,219893,4,11/15/2011,Drake,2011,11,2011
TRUE,4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,68,0.397,0.172,F#/Gb,-15.698,Minor,0.0445,0.841,6.78E-05,0.108,0.123,101.275,265120,4,11/15/2011,Drake,2011,11,2011
TRUE,0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),68,0.444,0.627,G,-8.744,Minor,0.252,0.123,0,0.0795,0.359,98.21,206627,3,11/15/2011,Drake,2011,11,2011
TRUE,0jF2AdhsalO1L7KkhK4LE5,Practice,61,0.446,0.239,C#/Db,-15.327,Major,0.0876,0.574,7.76E-05,0.12,0.31,104.675,237733,4,11/15/2011,Drake,2011,11,2011
TRUE,1EoHEkVcysf4WVDx6r9WzQ,Over,60,0.325,0.848,G,-5.611,Major,0.279,0.0109,0,0.124,0.433,100.093,233560,5,1/1/2010,Drake,2010,1,2010
TRUE,55YHftnlehUQQJoTSLKCxj,Up All Night,60,0.606,0.809,G,-4.667,Major,0.279,0.00778,1.59E-05,0.336,0.272,156.337,234333,4,1/1/2010,Drake,2010,1,2010
TRUE,1Eq1SFzyTIiOK21CQeUqxr,679 (feat. Monty),53,0.545,0.763,B,-5.528,Minor,0.407,0.00715,0,0.668,0.752,126.59,186987,5,9/25/2015,Fetty Wap,2015,9,2015
TRUE,4B7fTyj1FIPvP9tT5X3DnR,Behind Barz - Bonus,63,0.854,0.554,Ab,-4.684,Major,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121,4,9/13/2019,Drake,2019,9,2019
TRUE,7KcGEssn7BnJdTgildK5y0,No Frauds,63,0.867,0.558,C#/Db,-6.975,Major,0.258,0.0884,4.05E-06,0.541,0.432,139.061,272453,4,3/10/2017,Nicki Minaj,2017,3,2017
FALSE,5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,72,0.829,0.435,C,-10.136,Major,0.0515,0.0363,0.878,0.119,0.594,103.816,230147,4,2/5/2013,Unknown Mortal Orchestra,2013,2,2013
FALSE,0aAR5HogGoT68EWFbyRFqx,What A Feeling,71,0.532,0.729,Bb,-6.84,Major,0.0474,0.382,0,0.366,0.595,121.97,244533,4,1/1/2007,Irene Cara,2007,1,2007
